fold_id,cv_tag,html_id,sent_id,text,tag
6,cv678,13419,12,"at its core , the film is a tale of heroic adventure , and as such paints its story in bold strokes of honour , perseverance , nobility and courage .",pos
6,cv678,13419,13,"as such , animation is the perfect vehicle for this flavour of epic , where stark emotional simplicity is able to effectively work hand-in-hand with visual purity .",pos
6,cv678,13419,14,"scenes which would play out as unbearably hokey in live action , such as mulan's venerable father pridefully tossing aside his cane when accepting his draft notice , are lent a sense of strength and conveyed with greater emotional clarity in animation .",pos
6,cv678,13419,15,"mulan capitalizes on this during its strongest moments , particularly during our heroine's character-defining opening half-hour .",pos
6,cv678,13419,16,"it's when the film attempts to integrate the traditional mainstays of recent hollywood animation -- the friendly animal sidekick , the colourful array of supporting characters -- into the mix where it goes slightly awry .",pos
6,cv678,13419,17,"off to battle , mulan finds herself being trailed by a jive-talking diminutive dragon called mushu and an agreeable little "" lucky "" cricket , who ostensibly appear to assist in her subterfuge and realistically serve as audience-friendly comic relief .",pos
6,cv678,13419,18,"they're affable presences , and not precisely ineffective -- reasonable amounts of humour are elicited , and eddie murphy ( who voices mushu ) is amusingly earnest -- but amidst all the high melodrama , the effect is mildly jarring and , from a storytelling perspective , questionable in its necessity .",pos
6,cv678,13419,19,"at training camp , mulan antagonizes and eventually wins over a trio of fumbling recruits ( easily characterized simply as the short clown , the skinny clown , and the big clown ) , who provide more levity into the film with decidedly less effectiveness , and , in a familiar retread of traditional disney patterns , she grows a certain fondness for a handsome , square-jawed young captain , shang .",pos
6,cv678,13419,20,"everybody needs love , even ancient chinese warrior princesses , but not necessarily in * this * film .",pos
6,cv678,13419,21,"the romantic angle , which lets the air out of the sails of the story's neo-feminist underpinnings , lacks any genuine spark and plays out like a contractual obligation .",pos
6,cv678,13419,22,"another staple of recent disney animated films , a cache of hummable little ditties , has also obligingly been carried over to mulan but proves to be a decided weakness .",pos
6,cv678,13419,23,"composed by matthew wilder , none of the handful of tunes are particularly distinguishing , and one -- "" i'll make a man out of you "" ( unimaginatively accompanying a tired montage featuring our crew of characters transforming into lean fighting machines ) -- becomes so grating and hackneyed that it seems almost interminable .",pos
6,cv678,13419,24,"only "" reflections "" , an early ballad of lament , proves to be a song of any consequence , serving as an effective showcase for lea salonga , one of musical theatre's most wondrously pure voices .",pos
6,cv678,13419,25,"nonetheless , mulan is an especially appealing piece of work from the disney factory , with a strong narrative arc and pleasant artwork ; the computer-generated stampede of hun warriors charging down a snow mountain is wholly impressive .",pos
6,cv678,13419,26,"while the blatantly child-friendly elements at times seem incongruous with the remainder of the film , they're not dissuasive and remain fairly enjoyable .",pos
6,cv678,13419,27,"briskly paced with a smart , energetic heroine and filled with high adventure , the film is ultimately most satisfying on the intimate scale of father and daughter .",pos
6,cv679,28559,0,plot : a big-time momma's boy can't seem to leave his mother's crib and make good on the babies that he himself has produced in the world .,pos
6,cv679,28559,1,"he visits his kids ( and their mommas ) every now and then , but his main goal in life is . . . well , he doesn't have any goals .",pos
6,cv679,28559,2,"then one day , his mother gets an ex-gangsta boyfriend and suddenly he isn't as welcome anymore in his own house .",pos
6,cv679,28559,3,"it isn't long after that , that his girlfriends start realizing what a jerk he really is and well . . . it's",pos
6,cv679,28559,4,either time to grow up or bow down !,pos
6,cv679,28559,5,critique : first things first !,pos
6,cv679,28559,6,"this movie ain't about the "" hood "" at all , it's an intelligent film about love , relationships , family , friendship , maturity and growing up .",pos
6,cv679,28559,7,"do not avoid this film because you think it's about gangbangers and stuff , because it isn't at all .",pos
6,cv679,28559,8,"it's about you , it's about me , it's about your girlfriend , your mother , your problems and your inability to face up to your responsibilities and to , well . . . grow",pos
6,cv679,28559,9,up !,pos
6,cv679,28559,10,"this is an extremely well-written film , with some of the most developed characters that i've seen on the screen all year , with superb acting performances to match .",pos
6,cv679,28559,11,"granted , the film does start a little slow ( and go a little long ) , but hang in there , because once you appreciate and get to know all of its characters , you will be glad that you did .",pos
6,cv679,28559,12,this isn't a kid's movie .,pos
6,cv679,28559,13,"this is about the step that you need to take in order to pass into full "" adulthood "" and some might not appreciate the grander theme behind that step .",pos
6,cv679,28559,14,"i certainly did , because i too passed , and am passing , through many of these very same things right now ( yeah , yeah , i still live with my momma ! ! ) and related to a lot of the events that went down in this flick ( oh yeah , and for the record , i'm not black but that made absolutely zero difference in this case ) .",pos
6,cv679,28559,15,but that's not even half the story .,pos
6,cv679,28559,16,"you see , the film is damn funny , too . . . and",pos
6,cv679,28559,17,"i mean , damn funny !",pos
6,cv679,28559,18,"i was crackin' up at almost every other scene , and they weren't "" set-up jokes "" like your typical comedies either , just day-to-day things that we could all relate to ( like the scene in which ving rhames is "" drinking koolaid "" in the kitchen and his infamously improvised "" african squat f * * k "" scene , which you just gotta see to believe ! )",pos
6,cv679,28559,19,"and there are the performances , too .",pos
6,cv679,28559,20,"ving rhames , now here's a man who has already established an early lead in the race for best supporting actor at the end of this year .",pos
6,cv679,28559,21,"damn dude , you scared the shit outta me !",pos
6,cv679,28559,22,"tyrese gibson , i have no idea where this guy came from ( an r&b singer and mtv vj , you say . . . hmmmm ? ) , but other than his uncanny resemblance to taye diggs , he nailed this part to the tee .",pos
6,cv679,28559,23,"from scene one on , i was glued to his performance and sympathized with his character as he molded and shaped himself into the person that he hoped to become one day .",pos
